label_id,paxinos_name,proposed_acronym,proposed_name,acronym_basis,basis_detail,confidence,review_status,current_structure_acronym,current_structure_name,resource_action,r,g,b,duplicate_resolution
352,intermediodorsal thalamic nucleus,IMD_352,intermediodorsal thalamic nucleus,manual_common_neuroanatomy,"standard thalamic abbreviation, review duplicate",high,pending_review,ITN_352,intermediodorsal thalamic nucleus,kept_for_review_or_manual_approval,212,193,142,Acronym IMD duplicated with label_id 351; suffixed with label_id for uniqueness.
353,amygdaloid intramedullary gray,AIntGra,amygdaloid intramedullary gray,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,AIG_353,amygdaloid intramedullary gray,kept_for_review_or_manual_approval,141,107,220,
354,inferior olivary nucleus,IO,inferior olivary nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,ION_354,inferior olivary nucleus,kept_for_review_or_manual_approval,178,255,228,
355,"inferior olive, subnucleus A of medial nucleus",IOliAM,"inferior olive, subnucleus A of medial nucleus",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IOSAOM_355,"inferior olive, subnucleus A of medial nucleus",kept_for_review_or_manual_approval,89,255,194,
356,"inferior olive, subnucleus B of medial nucleus",IOliBM,"inferior olive, subnucleus B of medial nucleus",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IOSBOM_356,"inferior olive, subnucleus B of medial nucleus",kept_for_review_or_manual_approval,178,255,227,
357,"inferior olive, beta subnucleus",IOliBet,"inferior olive, beta subnucleus",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IOBS_357,"inferior olive, beta subnucleus",kept_for_review_or_manual_approval,89,233,181,
358,"inferior olive, subnucleus C of medial nucleus",IOliCM,"inferior olive, subnucleus C of medial nucleus",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IOSCOM_358,"inferior olive, subnucleus C of medial nucleus",kept_for_review_or_manual_approval,0,255,164,
359,"inferior olive, dorsal nucleus",IOliD,"inferior olive, dorsal nucleus",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IODN_359,"inferior olive, dorsal nucleus",kept_for_review_or_manual_approval,178,255,229,
360,"inferior olive, dorsomedial cell group",IOliDor,"inferior olive, dorsomedial cell group",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IODCG_360,"inferior olive, dorsomedial cell group",kept_for_review_or_manual_approval,178,255,228,
362,"inferior olive, cap of Kooy of the medial nucleus",IOliCapKooM,"inferior olive, cap of Kooy of the medial nucleus",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IOCOKO_362,"inferior olive, cap of Kooy of the medial nucleus",kept_for_review_or_manual_approval,0,233,150,
363,"inferior olive, medial nucleus",IOliM,"inferior olive, medial nucleus",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IOMN_363,"inferior olive, medial nucleus",kept_for_review_or_manual_approval,0,255,163,
364,"inferior olive, principal nucleus",IOPr,"inferior olive, principal nucleus",manual_common_neuroanatomy,inferior olive principal nucleus,high,pending_review,IOPN_364,"inferior olive, principal nucleus",kept_for_review_or_manual_approval,178,255,228,
365,"inferior olive, ventrolateral protrusion",IOliVenPro,"inferior olive, ventrolateral protrusion",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IOVP_365,"inferior olive, ventrolateral protrusion",kept_for_review_or_manual_approval,0,255,170,
366,interpeduncular nucleus,IP,interpeduncular nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IN_366,interpeduncular nucleus,kept_for_review_or_manual_approval,59,78,212,
367,"interpeduncular nucleus, apical subnucleus",IPApi,"interpeduncular nucleus, apical subnucleus",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,INAS_367,"interpeduncular nucleus, apical subnucleus",kept_for_review_or_manual_approval,89,110,233,
368,interstitial nucleus of the posterior limb of the anterior commissure,IntPLimACom,interstitial nucleus of the posterior limb of the anterior commissure,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,INOTPL_368,interstitial nucleus of the posterior limb of the anterior commissure,kept_for_review_or_manual_approval,255,227,0,
369,"interstitial nucleus of the posterior limb of the anterior commissure, lateral part",IntPLimACom_369,"interstitial nucleus of the posterior limb of the anterior commissure, lateral part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,INOTPL_369,"interstitial nucleus of the posterior limb of the anterior commissure, lateral part",kept_for_review_or_manual_approval,255,226,0,Acronym IntPLimACom duplicated with label_id 368; suffixed with label_id for uniqueness.
370,"interstitial nucleus of the posterior limb of the anterior commissure, medial part",IntPLimACom_370,"interstitial nucleus of the posterior limb of the anterior commissure, medial part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,INOTPL_370,"interstitial nucleus of the posterior limb of the anterior commissure, medial part",kept_for_review_or_manual_approval,255,246,178,Acronym IntPLimACom duplicated with label_id 368; suffixed with label_id for uniqueness.
371,"interpeduncular nucleus, caudal subnucleus",IPC,"interpeduncular nucleus, caudal subnucleus",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,INCS_371,"interpeduncular nucleus, caudal subnucleus",kept_for_review_or_manual_approval,0,32,233,
372,"interpeduncular nucleus, dorsolateral subnucleus",IPDor,"interpeduncular nucleus, dorsolateral subnucleus",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,INDS_372,"interpeduncular nucleus, dorsolateral subnucleus",kept_for_review_or_manual_approval,118,71,229,
373,"interpeduncular nucleus, dorsomedial subnucleus",IPDor_373,"interpeduncular nucleus, dorsomedial subnucleus",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,INDS_373,"interpeduncular nucleus, dorsomedial subnucleus",kept_for_review_or_manual_approval,0,27,212,Acronym IPDor duplicated with label_id 372; suffixed with label_id for uniqueness.
374,interpeduncular fossa,IPFos,interpeduncular fossa,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IF_374,interpeduncular fossa,kept_for_review_or_manual_approval,99,59,191,
375,"interpeduncular nucleus, intermediate subnucleus",IPI,"interpeduncular nucleus, intermediate subnucleus",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,INIS_375,"interpeduncular nucleus, intermediate subnucleus",kept_for_review_or_manual_approval,89,109,255,
376,"interpeduncular nucleus, lateral subnucleus",IPL,"interpeduncular nucleus, lateral subnucleus",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,INLS_376,"interpeduncular nucleus, lateral subnucleus",kept_for_review_or_manual_approval,0,29,255,
377,"interpeduncular nucleus, rostral subnucleus",IPR,"interpeduncular nucleus, rostral subnucleus",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,INRS_377,"interpeduncular nucleus, rostral subnucleus",kept_for_review_or_manual_approval,178,186,255,
378,internal plexiform layer of the olfactory bulb,IPleOBul,internal plexiform layer of the olfactory bulb,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IPLOTO_378,internal plexiform layer of the olfactory bulb,kept_for_review_or_manual_approval,177,233,0,
379,intermediate reticular nucleus,IR,intermediate reticular nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IRN_379,intermediate reticular nucleus,kept_for_review_or_manual_approval,85,35,199,
380,"intermediate reticular nucleus, alpha part",IRAlp,"intermediate reticular nucleus, alpha part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IRNAP_380,"intermediate reticular nucleus, alpha part",kept_for_review_or_manual_approval,176,142,255,
381,inferior salivatory nucleus,ISal,inferior salivatory nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ISN_381,inferior salivatory nucleus,kept_for_review_or_manual_approval,162,142,208,
383,intercalated nucleus of the medulla,IntMed_383,intercalated nucleus of the medulla,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,INOTM_383,intercalated nucleus of the medulla,kept_for_review_or_manual_approval,102,198,231,Acronym IntMed duplicated with label_id 338; suffixed with label_id for uniqueness.
384,interstitial nucleus of Cajal,IntCaj,interstitial nucleus of Cajal,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,INOC_384,interstitial nucleus of Cajal,kept_for_review_or_manual_approval,178,183,255,
386,interstitial nucleus of Cajal. shell region,IntCajShe,interstitial nucleus of Cajal. shell region,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,INOCSR_386,interstitial nucleus of Cajal. shell region,kept_for_review_or_manual_approval,0,17,255,
388,intermediate gray layer of the superior colliculus,IGraSCol,intermediate gray layer of the superior colliculus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IGLOTS_388,intermediate gray layer of the superior colliculus,kept_for_review_or_manual_approval,181,178,255,
389,intermedius nucleus of the medulla,IntMed_389,intermedius nucleus of the medulla,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,INOTM_389,intermedius nucleus of the medulla,kept_for_review_or_manual_approval,133,239,185,Acronym IntMed duplicated with label_id 338; suffixed with label_id for uniqueness.
390,intermediate white layer of the superior colliculus,IWhiSCol,intermediate white layer of the superior colliculus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IWLOTS_390,intermediate white layer of the superior colliculus,kept_for_review_or_manual_approval,9,0,233,
392,infundibular stem,InfSte,infundibular stem,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IS_392,infundibular stem,kept_for_review_or_manual_approval,135,107,199,
393,interposed cerebellar nucleus,IntCb,interposed cerebellar nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ICN_393,interposed cerebellar nucleus,kept_for_review_or_manual_approval,0,255,60,
394,"interposed cerebellar nucleus, anterior part",IntCbA,"interposed cerebellar nucleus, anterior part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ICNAP_394,"interposed cerebellar nucleus, anterior part",kept_for_review_or_manual_approval,0,255,60,
